gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3355417915	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/155170809/original.jpeg	https://www.inaturalist.org/photos/155170809					2021-09-04T14:17:35Z	Wendy Conn		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wendy Conn
3355417915	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/155170825/original.jpeg	https://www.inaturalist.org/photos/155170825					2021-09-04T14:18:34Z	Wendy Conn		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wendy Conn
3355417915	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/155170840/original.jpeg	https://www.inaturalist.org/photos/155170840					2021-09-04T14:18:36Z	Wendy Conn		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Wendy Conn
3355416748	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154862365/original.jpeg	https://www.inaturalist.org/photos/154862365					2021-06-17T22:49:29Z	ghall789		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ghall789
3355416748	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154862358/original.jpeg	https://www.inaturalist.org/photos/154862358					2021-06-17T22:47:17Z	ghall789		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ghall789
3355416711	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154805638/original.jpeg	https://www.inaturalist.org/photos/154805638					2021-09-02T23:37:06Z	emw1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	emw1
3355416711	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154802511/original.jpeg	https://www.inaturalist.org/photos/154802511					2021-09-02T23:19:10Z	emw1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	emw1
3355416711	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154804113/original.jpeg	https://www.inaturalist.org/photos/154804113					2021-09-02T16:18:51Z	emw1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	emw1
3355404956	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153592148/original.jpg	https://www.inaturalist.org/photos/153592148					2021-08-28T01:45:17Z	Catriona Leven		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Catriona Leven
3355404956	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153592048/original.jpg	https://www.inaturalist.org/photos/153592048					2021-08-28T01:45:17Z	Catriona Leven		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Catriona Leven
3355404956	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153592123/original.jpg	https://www.inaturalist.org/photos/153592123					2021-08-28T01:45:17Z	Catriona Leven		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Catriona Leven
3355404956	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153592072/original.jpg	https://www.inaturalist.org/photos/153592072					2021-08-28T01:45:17Z	Catriona Leven		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Catriona Leven
3355388285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154155136/original.jpg	https://www.inaturalist.org/photos/154155136					2010-08-11T14:53:21Z	Martin A. Prinz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Martin A. Prinz
3355347310	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154233498/original.jpg	https://www.inaturalist.org/photos/154233498					2021-08-30T16:46:40Z	Mary E. Macaulay, P.Eng.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mary E. Macaulay, P.Eng.
3355346292	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/155939159/original.jpeg	https://www.inaturalist.org/photos/155939159					2021-05-27T23:21:45Z	Erin Springinotic		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Erin Springinotic
3355310799	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/155101077/original.jpg	https://www.inaturalist.org/photos/155101077					2021-08-29T16:46:28Z	iabonids		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	iabonids
3355309021	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/155435403/original.jpg	https://www.inaturalist.org/photos/155435403					2021-09-05T12:58:04Z	raineiac		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	raineiac
3355309021	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/155435307/original.jpg	https://www.inaturalist.org/photos/155435307					2021-09-05T12:58:04Z	raineiac		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	raineiac
3355269527	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154529994/original.jpeg	https://www.inaturalist.org/photos/154529994					2021-06-04T18:44:56Z	Ginny Moore		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ginny Moore
3355252963	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/155276141/original.jpg	https://www.inaturalist.org/photos/155276141					2021-09-03T22:57:34Z	Rosalee Faint		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rosalee Faint
3355219223	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154027486/original.jpg	https://www.inaturalist.org/photos/154027486					2021-08-28T23:34:16Z	lyne-e		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lyne-e
3355219223	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154027519/original.jpg	https://www.inaturalist.org/photos/154027519					2021-08-28T23:34:16Z	lyne-e		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lyne-e
3355207876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153424308/original.jpeg	https://www.inaturalist.org/photos/153424308					2021-08-24T18:55:41Z	Em Lim		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Em Lim
3355189508	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154616891/original.jpg	https://www.inaturalist.org/photos/154616891					2021-09-01T20:10:45Z	Sam Turner		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sam Turner
3355187679	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154886760/original.jpeg	https://www.inaturalist.org/photos/154886760					2012-10-06T20:36:12Z	Peter Taylor		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Peter Taylor
3355130939	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/155308347/original.jpeg	https://www.inaturalist.org/photos/155308347					2021-08-17T20:45:14Z	Kyle Creswicke		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kyle Creswicke
3355122009	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153693245/original.jpeg	https://www.inaturalist.org/photos/153693245					2021-08-26T20:18:54Z	Randal		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Randal
3355122009	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153693312/original.jpeg	https://www.inaturalist.org/photos/153693312					2021-08-26T20:19:53Z	Randal		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Randal
3355122009	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153693382/original.jpeg	https://www.inaturalist.org/photos/153693382					2021-08-26T20:21:13Z	Randal		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Randal
3355122009	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153693276/original.jpeg	https://www.inaturalist.org/photos/153693276					2021-08-26T20:19:50Z	Randal		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Randal
3355122009	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153693219/original.jpeg	https://www.inaturalist.org/photos/153693219					2021-08-26T20:18:46Z	Randal		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Randal
3355111177	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153949672/original.jpeg	https://www.inaturalist.org/photos/153949672					2021-08-29T15:39:25Z	Krista Peyton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Krista Peyton
3355093246	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154077291/original.jpeg	https://www.inaturalist.org/photos/154077291					2021-08-25T10:56:30Z	Alejandro Huereca Delgado		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alejandro Huereca Delgado
3355093246	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154077296/original.jpeg	https://www.inaturalist.org/photos/154077296					2021-08-25T10:53:48Z	Alejandro Huereca Delgado		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alejandro Huereca Delgado
3355081237	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154059439/original.jpg	https://www.inaturalist.org/photos/154059439					2021-06-09T20:42:02Z	cawilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cawilson
3355078920	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153564527/original.jpg	https://www.inaturalist.org/photos/153564527					2021-08-22T16:27:44Z	zookeepermcintyre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zookeepermcintyre
3355061100	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153836216/original.jpeg	https://www.inaturalist.org/photos/153836216					2021-08-26T03:00:54Z	North Ross		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	North Ross
3355042927	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153482391/original.jpg	https://www.inaturalist.org/photos/153482391					2021-08-25T21:29:57Z	kgauvreau		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kgauvreau
3355038832	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153421213/original.jpg	https://www.inaturalist.org/photos/153421213					2021-07-12T11:01:01Z	terrymcb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	terrymcb
3355038832	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153421190/original.jpg	https://www.inaturalist.org/photos/153421190					2021-07-12T11:01:01Z	terrymcb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	terrymcb
3355038832	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153421133/original.jpg	https://www.inaturalist.org/photos/153421133					2021-07-12T11:01:01Z	terrymcb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	terrymcb
3355038832	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153421152/original.jpg	https://www.inaturalist.org/photos/153421152					2021-07-12T11:01:01Z	terrymcb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	terrymcb
3355038832	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153421174/original.jpg	https://www.inaturalist.org/photos/153421174					2021-07-12T11:01:01Z	terrymcb		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	terrymcb
3355035974	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153486653/original.jpg	https://www.inaturalist.org/photos/153486653					2021-08-24T22:30:42Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
3355033252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154139245/original.jpg	https://www.inaturalist.org/photos/154139245					2021-08-18T11:24:48Z	rainshinebows		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rainshinebows
3355023960	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153606120/original.jpeg	https://www.inaturalist.org/photos/153606120					2021-08-28T05:41:24Z	Tammy S.		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tammy S.
3354996911	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153474160/original.jpg	https://www.inaturalist.org/photos/153474160					2021-08-24T23:17:42Z	ladypat		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ladypat
3354986936	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153572638/original.jpeg	https://www.inaturalist.org/photos/153572638					2021-08-27T16:47:52Z	Scott Ulian		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Scott Ulian
3354986936	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153572657/original.jpeg	https://www.inaturalist.org/photos/153572657					2021-08-27T19:47:52Z	Scott Ulian		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Scott Ulian
3344145934	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153212406/original.jpg	https://www.inaturalist.org/photos/153212406					2021-08-24T14:38:36Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
3344143495	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152946583/original.jpg	https://www.inaturalist.org/photos/152946583					2019-06-10T02:51:47Z	e_pedersen99		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	e_pedersen99
3344143495	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152946564/original.jpg	https://www.inaturalist.org/photos/152946564					2019-06-10T02:51:47Z	e_pedersen99		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	e_pedersen99
3344092113	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153252663/original.jpg	https://www.inaturalist.org/photos/153252663					2021-08-26T00:12:26Z	baileyrobin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	baileyrobin
3344092113	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153252657/original.jpg	https://www.inaturalist.org/photos/153252657					2021-08-26T00:12:26Z	baileyrobin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	baileyrobin
3344082918	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153047827/original.jpg	https://www.inaturalist.org/photos/153047827					2021-08-13T23:17:58Z	Miranda Gilbert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miranda Gilbert
3344082918	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153047839/original.jpg	https://www.inaturalist.org/photos/153047839					2021-08-13T23:17:58Z	Miranda Gilbert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miranda Gilbert
3344082918	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153047805/original.jpg	https://www.inaturalist.org/photos/153047805					2021-08-13T23:17:58Z	Miranda Gilbert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miranda Gilbert
3344072132	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153243366/original.jpeg	https://www.inaturalist.org/photos/153243366					2021-06-09T23:23:10Z	Maria		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maria
3344072132	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153243350/original.jpeg	https://www.inaturalist.org/photos/153243350					2021-06-09T23:23:11Z	Maria		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maria
3344059417	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152578859/original.jpeg	https://www.inaturalist.org/photos/152578859					2021-08-04T16:36:31Z	Matthias Buck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthias Buck
3344059417	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152578923/original.jpeg	https://www.inaturalist.org/photos/152578923					2021-08-04T16:36:18Z	Matthias Buck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthias Buck
3344059417	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152578892/original.jpeg	https://www.inaturalist.org/photos/152578892					2021-08-04T16:35:44Z	Matthias Buck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthias Buck
3344059417	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152578909/original.jpeg	https://www.inaturalist.org/photos/152578909					2021-08-04T16:36:01Z	Matthias Buck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthias Buck
3344048463	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152594632/original.jpeg	https://www.inaturalist.org/photos/152594632					2021-08-23T01:13:16Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
3344044459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152828738/original.jpeg	https://www.inaturalist.org/photos/152828738					2004-06-19T23:07:01Z	Eva Stahley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eva Stahley
3344044459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152828584/original.jpeg	https://www.inaturalist.org/photos/152828584					2004-06-19T23:06:47Z	Eva Stahley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eva Stahley
3344042956	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152151371/original.jpg	https://www.inaturalist.org/photos/152151371					2019-09-06T21:44:09Z	Sherry Kirkvold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sherry Kirkvold
3344042909	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152110163/original.jpeg	https://www.inaturalist.org/photos/152110163					2021-08-19T12:08:00Z	fortycreek		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fortycreek
3344042909	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152110191/original.jpeg	https://www.inaturalist.org/photos/152110191					2021-08-19T12:08:00Z	fortycreek		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fortycreek
3344042414	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/99977964/original.jpg	https://www.inaturalist.org/photos/99977964					2020-10-07T18:12:20Z	littledebbiecakes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	littledebbiecakes
3344042414	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/99968544/original.jpg	https://www.inaturalist.org/photos/99968544					2020-10-07T18:12:20Z	littledebbiecakes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	littledebbiecakes
3344040844	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/151983088/original.jpeg	https://www.inaturalist.org/photos/151983088					2021-08-18T01:00:16Z	Rob Routledge		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob Routledge
3344036637	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152809050/original.jpg	https://www.inaturalist.org/photos/152809050					2021-07-14T23:48:00Z	Maleen Mund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maleen Mund
3344036637	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152809055/original.jpg	https://www.inaturalist.org/photos/152809055					2021-07-14T23:48:00Z	Maleen Mund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maleen Mund
3344036637	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152809058/original.jpg	https://www.inaturalist.org/photos/152809058					2021-07-14T23:48:00Z	Maleen Mund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maleen Mund
3344032046	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152363029/original.jpg	https://www.inaturalist.org/photos/152363029					2019-08-26T21:55:14Z	Sherry Kirkvold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sherry Kirkvold
3343987020	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152151211/original.jpg	https://www.inaturalist.org/photos/152151211					2019-09-06T14:26:16Z	Sherry Kirkvold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sherry Kirkvold
3343987020	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152151223/original.jpg	https://www.inaturalist.org/photos/152151223					2019-09-06T14:29:43Z	Sherry Kirkvold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sherry Kirkvold
3343987020	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152151230/original.jpg	https://www.inaturalist.org/photos/152151230					2019-09-06T14:32:10Z	Sherry Kirkvold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sherry Kirkvold
3343983025	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152376970/original.jpg	https://www.inaturalist.org/photos/152376970					2021-08-22T02:11:19Z	mandyross		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mandyross
3343979129	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152363925/original.jpg	https://www.inaturalist.org/photos/152363925					2019-08-28T17:20:19Z	Sherry Kirkvold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sherry Kirkvold
3343978972	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152151141/original.jpg	https://www.inaturalist.org/photos/152151141					2019-09-05T16:09:25Z	Sherry Kirkvold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sherry Kirkvold
3343976629	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/148533350/original.jpeg	https://www.inaturalist.org/photos/148533350					2021-08-04T14:01:56Z	Laki Stevanovic		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Laki Stevanovic
3343973011	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152151161/original.jpg	https://www.inaturalist.org/photos/152151161					2019-09-05T17:55:49Z	Sherry Kirkvold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sherry Kirkvold
3343973011	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152151175/original.jpg	https://www.inaturalist.org/photos/152151175					2019-09-05T17:58:03Z	Sherry Kirkvold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sherry Kirkvold
3343969876	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153211267/original.jpg	https://www.inaturalist.org/photos/153211267					2021-08-24T14:25:40Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
3343965735	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/151609448/original.jpg	https://www.inaturalist.org/photos/151609448					2021-08-09T16:32:24Z	Hannah Mews		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hannah Mews
3343964454	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152639736/original.jpg	https://www.inaturalist.org/photos/152639736					2021-08-18T21:30:00Z	davidkom11		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davidkom11
3343947768	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/151848443/original.jpg	https://www.inaturalist.org/photos/151848443					2021-08-09T16:49:07Z	oracleofdelphi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	oracleofdelphi
3343947728	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/151346625/original.jpeg	https://www.inaturalist.org/photos/151346625					2021-08-14T23:21:30Z	Ian Cruickshank		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ian Cruickshank
3343935606	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152760321/original.jpeg	https://www.inaturalist.org/photos/152760321					2021-08-16T16:24:04Z	sim_purple		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sim_purple
3343925909	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152349246/original.jpg	https://www.inaturalist.org/photos/152349246					2019-09-08T00:53:39Z	Sherry Kirkvold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sherry Kirkvold
3343925909	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152349151/original.jpg	https://www.inaturalist.org/photos/152349151					2019-09-08T00:42:39Z	Sherry Kirkvold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sherry Kirkvold
3343920707	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153203329/original.jpg	https://www.inaturalist.org/photos/153203329					2021-08-12T19:03:35Z	Mhairi McFarlane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mhairi McFarlane
3343920707	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/153203692/original.jpg	https://www.inaturalist.org/photos/153203692					2021-08-12T19:03:38Z	Mhairi McFarlane		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mhairi McFarlane
3343911556	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146953779/original.jpeg	https://www.inaturalist.org/photos/146953779					2021-07-28T23:12:54Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
3343911556	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146955100/original.jpeg	https://www.inaturalist.org/photos/146955100					2021-07-28T23:12:28Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
3343911556	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146953212/original.jpeg	https://www.inaturalist.org/photos/146953212					2021-07-28T23:12:34Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
3343911556	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146953973/original.jpeg	https://www.inaturalist.org/photos/146953973					2021-07-28T23:13:01Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
3343911556	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146954839/original.jpeg	https://www.inaturalist.org/photos/146954839					2021-07-28T23:12:27Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
3343911556	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/146954370/original.jpeg	https://www.inaturalist.org/photos/146954370					2021-07-28T23:13:03Z	Gone But Not Forgotten - R.I.P		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gone But Not Forgotten - R.I.P
3343910151	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/152697013/original.jpeg	https://www.inaturalist.org/photos/152697013					2021-08-23T13:11:27Z	rose02mary		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rose02mary
